"","Year","State","type","production","Measures","Materials","Chemical","Value"
"599",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(NALED = 34401)","INSECTICIDE","(D)"
"600",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(NOVALURON = 124002)","INSECTICIDE","0.065"
"601",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(SPINETORAM = 110007)","INSECTICIDE","0.063"
"602",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(SPIROMESIFEN = 24875)","INSECTICIDE","(D)"
"603",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(THIAMETHOXAM = 60109)","INSECTICIDE","0.054"
"604",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(ACIBENZOLAR-S-METHYL = 61402)","OTHER","(D)"
"605",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(ALKYL. DIM. BENZ. AM = 69105)","OTHER","(D)"
"606",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(CHLOROPICRIN = 81501)","OTHER","(D)"
"607",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(DECYLDIMETHYLOCTYL = 69165)","OTHER","(D)"
"608",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(DICHLOROPROPENE = 29001)","OTHER","(D)"
"609",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(DIDECYL DIM. AMMON. = 69166)","OTHER","(D)"
"610",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(DIMETHYLDIOCTYL = 69149)","OTHER","(D)"
"611",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(FLUTRIAFOL = 128940)","OTHER","(D)"
"612",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(HYDROGEN PEROXIDE = 595)","OTHER","(D)"
"613",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(PEROXYACETIC ACID = 63201)","OTHER","(D)"
"614",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(REYNOUTRIA SACHALINE = 55809)","OTHER","(D)"
"615",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," ","(NITROGEN)","1"
"616",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," ","(PHOSPHATE)","1"
"617",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," ","(POTASH)","2"
"618",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," ","(SULFUR)","(D)"
"619",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(AZOXYSTROBIN = 128810)","FUNGICIDE","4.123"
"620",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BACILLUS SUBTILIS = 6479)","FUNGICIDE","(NA)"
"621",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CAPTAN = 81301)","FUNGICIDE","16.856"
"622",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(COPPER CHLORIDE HYD. = 23501)","FUNGICIDE","(D)"
"623",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(COPPER HYDROXIDE = 23401)","FUNGICIDE","(D)"
"624",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CYFLUFENAMID = 555550)","FUNGICIDE","(D)"
"625",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CYPRODINIL = 288202)","FUNGICIDE","0.642"
"626",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(DIFENOCONAZOLE = 128847)","FUNGICIDE","(D)"
"627",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(DODINE = 44301)","FUNGICIDE","(D)"
"628",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FENHEXAMID = 90209)","FUNGICIDE","(D)"
"629",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FLUDIOXONIL = 71503)","FUNGICIDE","0.428"
"630",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FLUTOLANIL = 128975)","FUNGICIDE","(D)"
"631",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FLUXAPYROXAD = 138009)","FUNGICIDE","(D)"
"632",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FOSETYL-AL = 123301)","FUNGICIDE","(D)"
"633",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(ISOFETAMID = 270000)","FUNGICIDE","(D)"
"634",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(MEFENOXAM = 113502)","FUNGICIDE","(D)"
"635",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(MONO-POTASSIUM SALT = 76416)","FUNGICIDE","(D)"
"636",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(MYCLOBUTANIL = 128857)","FUNGICIDE","(D)"
"637",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(PENTHIOPYRAD = 90112)","FUNGICIDE","(D)"
"638",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(PYRACLOSTROBIN = 99100)","FUNGICIDE","(D)"
"639",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(PYRIMETHANIL = 288201)","FUNGICIDE","(D)"
"640",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(SULFUR = 77501)","FUNGICIDE","(D)"
"641",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(TETRACONAZOLE = 120603)","FUNGICIDE","(D)"
"642",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(THIOPHANATE-METHYL = 102001)","FUNGICIDE","4.888"
"643",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(THIRAM = 79801)","FUNGICIDE","10.166"
"644",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(TRIFLUMIZOLE = 128879)","FUNGICIDE","(D)"
"645",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(2,4-D","HERBICIDE","(D)"
"646",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(2,4-D","HERBICIDE","(D)"
"647",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(GLYPHOSATE ISO. SALT = 103601)","HERBICIDE","(D)"
"648",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(GLYPHOSATE POT. SALT = 103613)","HERBICIDE","(D)"
"649",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(PARAQUAT = 61601)","HERBICIDE","(D)"
"650",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(ABAMECTIN = 122804)","INSECTICIDE","0.184"
"651",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(ACETAMIPRID = 99050)","INSECTICIDE","0.127"
"652",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BIFENAZATE = 586)","INSECTICIDE","0.663"
"653",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BIFENTHRIN = 128825)","INSECTICIDE","0.077"
"654",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE","(NA)"
"655",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","0.067"
"656",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CYANTRANILIPROLE = 90098)","INSECTICIDE","(D)"
"657",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CYFLUMETOFEN = 138831)","INSECTICIDE","(D)"
"658",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CYPERMETHRIN = 109702)","INSECTICIDE","(D)"
"659",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FENPYROXIMATE = 129131)","INSECTICIDE","(D)"
"660",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(HEXYTHIAZOX = 128849)","INSECTICIDE","(D)"
"661",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(IMIDACLOPRID = 129099)","INSECTICIDE","(D)"
"662",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(MALATHION = 57701)","INSECTICIDE","(D)"
"663",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(METHOXYFENOZIDE = 121027)","INSECTICIDE","(D)"
"664",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(NALED = 34401)","INSECTICIDE","(D)"
"665",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(NOVALURON = 124002)","INSECTICIDE","0.212"
"666",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(SPINETORAM = 110007)","INSECTICIDE","0.116"
"667",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(SPIROMESIFEN = 24875)","INSECTICIDE","(D)"
"668",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(THIAMETHOXAM = 60109)","INSECTICIDE","0.095"
"669",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(ACIBENZOLAR-S-METHYL = 61402)","OTHER","(D)"
"670",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(ALKYL. DIM. BENZ. AM = 69105)","OTHER","(D)"
"671",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CHLOROPICRIN = 81501)","OTHER","(D)"
"672",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(DECYLDIMETHYLOCTYL = 69165)","OTHER","(D)"
"673",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(DICHLOROPROPENE = 29001)","OTHER","(D)"
"674",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(DIDECYL DIM. AMMON. = 69166)","OTHER","(D)"
"675",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(DIMETHYLDIOCTYL = 69149)","OTHER","(D)"
"676",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FLUTRIAFOL = 128940)","OTHER","(D)"
"677",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(HYDROGEN PEROXIDE = 595)","OTHER","(D)"
"678",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(PEROXYACETIC ACID = 63201)","OTHER","(D)"
"679",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(REYNOUTRIA SACHALINE = 55809)","OTHER","(D)"
"680",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," ","(NITROGEN)","39"
"681",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," ","(PHOSPHATE)","17"
"682",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," ","(POTASH)","43"
"683",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," ","(SULFUR)","(D)"
"684",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(AZOXYSTROBIN = 128810)","FUNGICIDE","4.8"
"685",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(BACILLUS SUBTILIS = 6479)","FUNGICIDE","(D)"
"686",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(CAPTAN = 81301)","FUNGICIDE","8"
"687",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(COPPER CHLORIDE HYD. = 23501)","FUNGICIDE","(D)"
"688",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(COPPER HYDROXIDE = 23401)","FUNGICIDE","(D)"
"689",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(CYFLUFENAMID = 555550)","FUNGICIDE","(D)"
"690",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(CYPRODINIL = 288202)","FUNGICIDE","2.1"
"691",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(DIFENOCONAZOLE = 128847)","FUNGICIDE","(D)"
"692",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(DODINE = 44301)","FUNGICIDE","(D)"
"693",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(FENHEXAMID = 90209)","FUNGICIDE","(D)"
"694",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(FLUDIOXONIL = 71503)","FUNGICIDE","2.1"
"695",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(FLUTOLANIL = 128975)","FUNGICIDE","(D)"
"696",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(FLUXAPYROXAD = 138009)","FUNGICIDE","(D)"
"697",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(FOSETYL-AL = 123301)","FUNGICIDE","(D)"
"698",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(ISOFETAMID = 270000)","FUNGICIDE","(D)"
"699",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(MEFENOXAM = 113502)","FUNGICIDE","(D)"
"700",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(MONO-POTASSIUM SALT = 76416)","FUNGICIDE","(D)"
"701",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(MYCLOBUTANIL = 128857)","FUNGICIDE","(D)"
"702",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(PENTHIOPYRAD = 90112)","FUNGICIDE","(D)"
"703",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(PYRACLOSTROBIN = 99100)","FUNGICIDE","(D)"
"704",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(PYRIMETHANIL = 288201)","FUNGICIDE","(D)"
"705",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(SULFUR = 77501)","FUNGICIDE","(D)"
"706",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(TETRACONAZOLE = 120603)","FUNGICIDE","(D)"
"707",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(THIOPHANATE-METHYL = 102001)","FUNGICIDE","3.6"
"708",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(THIRAM = 79801)","FUNGICIDE","5"
"709",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(TRIFLUMIZOLE = 128879)","FUNGICIDE","(D)"
"710",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(2,4-D","HERBICIDE","(D)"
"711",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(2,4-D","HERBICIDE","(D)"
"712",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(GLYPHOSATE ISO. SALT = 103601)","HERBICIDE","(D)"
"713",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(GLYPHOSATE POT. SALT = 103613)","HERBICIDE","(D)"
"714",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(PARAQUAT = 61601)","HERBICIDE","(D)"
"715",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(ABAMECTIN = 122804)","INSECTICIDE","4.1"
"716",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(ACETAMIPRID = 99050)","INSECTICIDE","1.3"
"717",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(BIFENAZATE = 586)","INSECTICIDE","4.7"
"718",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(BIFENTHRIN = 128825)","INSECTICIDE","1.5"
"719",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE","(D)"
"720",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","1.2"
"721",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(CYANTRANILIPROLE = 90098)","INSECTICIDE","(D)"
"722",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(CYFLUMETOFEN = 138831)","INSECTICIDE","(D)"
"723",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(CYPERMETHRIN = 109702)","INSECTICIDE","(D)"
"724",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(FENPYROXIMATE = 129131)","INSECTICIDE","(D)"
"725",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(HEXYTHIAZOX = 128849)","INSECTICIDE","(D)"
"726",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(IMIDACLOPRID = 129099)","INSECTICIDE","(D)"
"727",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(MALATHION = 57701)","INSECTICIDE","(D)"
"728",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(METHOXYFENOZIDE = 121027)","INSECTICIDE","(D)"
"729",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(NALED = 34401)","INSECTICIDE","(D)"
"730",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(NOVALURON = 124002)","INSECTICIDE","3.2"
"731",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(SPINETORAM = 110007)","INSECTICIDE","1.8"
"732",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(SPIROMESIFEN = 24875)","INSECTICIDE","(D)"
"733",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(THIAMETHOXAM = 60109)","INSECTICIDE","1.8"
"734",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(ACIBENZOLAR-S-METHYL = 61402)","OTHER","(D)"
"735",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(ALKYL. DIM. BENZ. AM = 69105)","OTHER","(D)"
"736",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(CHLOROPICRIN = 81501)","OTHER","(D)"
"737",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(DECYLDIMETHYLOCTYL = 69165)","OTHER","(D)"
"738",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(DICHLOROPROPENE = 29001)","OTHER","(D)"
"739",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(DIDECYL DIM. AMMON. = 69166)","OTHER","(D)"
"740",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(DIMETHYLDIOCTYL = 69149)","OTHER","(D)"
"741",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(FLUTRIAFOL = 128940)","OTHER","(D)"
"742",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(HYDROGEN PEROXIDE = 595)","OTHER","(D)"
"743",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(PEROXYACETIC ACID = 63201)","OTHER","(D)"
"744",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(REYNOUTRIA SACHALINE = 55809)","OTHER","(D)"
"745",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER"," ","(NITROGEN)","28.7"
"746",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER"," ","(PHOSPHATE)","18.6"
"747",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER"," ","(POTASH)","25.2"
"748",2019,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER"," ","(SULFUR)","(D)"
"749",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(AZOXYSTROBIN = 128810)","FUNGICIDE","1,100"
"750",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(BACILLUS AMYLOLIQUEFACIENS MBI 600 = 129082)","FUNGICIDE","(NA)"
"751",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)","FUNGICIDE","(NA)"
"752",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(BACILLUS PUMILUS = 6485)","FUNGICIDE","(NA)"
"753",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(BACILLUS SUBTILIS = 6479)","FUNGICIDE","(NA)"
"754",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(BLAD = 30006)","FUNGICIDE","(D)"
"755",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(BORAX DECAHYDRATE = 11102)","FUNGICIDE","(D)"
"756",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(BOSCALID = 128008)","FUNGICIDE","1,800"
"757",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(CAPTAN = 81301)","FUNGICIDE","94,800"
"758",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(COPPER HYDROXIDE = 23401)","FUNGICIDE","(D)"
"759",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(COPPER OCTANOATE = 23306)","FUNGICIDE","(D)"
"760",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(CYFLUFENAMID = 555550)","FUNGICIDE","100"
"761",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(CYPRODINIL = 288202)","FUNGICIDE","4,900"
"762",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(DIFENOCONAZOLE = 128847)","FUNGICIDE","(D)"
"763",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(FENHEXAMID = 90209)","FUNGICIDE","3,100"
"764",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(FLUDIOXONIL = 71503)","FUNGICIDE","3,300"
"765",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(FLUOPYRAM = 80302)","FUNGICIDE","1,600"
"766",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(FLUXAPYROXAD = 138009)","FUNGICIDE","1,100"
"767",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(FOSETYL-AL = 123301)","FUNGICIDE","(D)"
"768",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(IPRODIONE = 109801)","FUNGICIDE","(D)"
"769",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(ISOFETAMID = 270000)","FUNGICIDE","(D)"
"770",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(MEFENOXAM = 113502)","FUNGICIDE","2,000"
"771",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(MYCLOBUTANIL = 128857)","FUNGICIDE","1,100"
"772",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(PENTHIOPYRAD = 90112)","FUNGICIDE","2,900"
"773",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE","300"
"774",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(POTASSIUM BICARBON. = 73508)","FUNGICIDE","15,200"
"775",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(PROPICONAZOLE = 122101)","FUNGICIDE","1,000"
"776",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(PYRACLOSTROBIN = 99100)","FUNGICIDE","2,300"
"777",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(PYRIMETHANIL = 288201)","FUNGICIDE","2,800"
"778",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(QUINOLINE = 55459)","FUNGICIDE","900"
"779",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(STREPTOMYCES LYDICUS = 6327)","FUNGICIDE","(NA)"
"780",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(SULFUR = 77501)","FUNGICIDE","298,200"
"781",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(TETRACONAZOLE = 120603)","FUNGICIDE","400"
"782",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(THIOPHANATE-METHYL = 102001)","FUNGICIDE","1,100"
"783",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(THIRAM = 79801)","FUNGICIDE","20,100"
"784",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(TOTAL)","FUNGICIDE","466,900"
"785",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(TRIFLOXYSTROBIN = 129112)","FUNGICIDE","2,000"
"786",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(TRIFLUMIZOLE = 128879)","FUNGICIDE","1,900"
"787",2018,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(FLUMIOXAZIN = 129034)","HERBICIDE","100"
